Program ID,Broad Field,Field,Institution Name,Program Name,Average Number of Publications (2000-2006) per Allocated Faculty (2006),Average Citations per Publication,Percent of Faculty with Grants (2006),Awards per Allocated Faculty Member (2006)
20070395,Social and Behavioral Sciences,Political Science,University of California-Santa Barbara,Political Science,0.32,0.93,11.8%,0.41
20014555,Social and Behavioral Sciences,Political Science,University of Chicago,Political Science,0.19,1.75,27.1%,3.43
20032252,Social and Behavioral Sciences,Political Science,University of Cincinnati Main Campus,Political Science,0.19,0.53,23.1%,0
20064107,Social and Behavioral Sciences,Political Science,University of Colorado At Boulder,Political Science,0.38,0.81,38.3%,0.11
20024299,Social and Behavioral Sciences,Political Science,University of Connecticut,Political Science PhD,0.23,0.8,8.5%,0.21
20044347,Social and Behavioral Sciences,Political Science,University of Dallas,Politics,0,0,0%,0
20012311,Social and Behavioral Sciences,Political Science,University of Delaware,Political Science & International Relations,0.08,0.47,31.8%,0.35
20013433,Social and Behavioral Sciences,Political Science,University of Florida,Political Science,0.26,0.59,30.4%,0.24
20019932,Social and Behavioral Sciences,Political Science,University of Georgia,Political Science,0.33,0.52,7.6%,0.2
20014908,Social and Behavioral Sciences,Political Science,University of Hawaii At Manoa,Political Science,0.05,0.47,10.1%,0.2
20042666,Social and Behavioral Sciences,Political Science,University of Houston,Political Science,0.15,0.86,7.1%,0
20043047,Social and Behavioral Sciences,Political Science,University of Illinois At Chicago,Political Science,0.13,1.12,8.3%,0.18
20039271,Social and Behavioral Sciences,Political Science,University of Illinois At Urbana-Champaign,Political Science,0.43,1.35,18.2%,0.45
20020471,Social and Behavioral Sciences,Political Science,University of Iowa,Political Science,0.41,1.09,8.7%,0.42
20051330,Social and Behavioral Sciences,Political Science,University of Kansas,Political Science,0.34,0.6,11.8%,0.42
20028415,Social and Behavioral Sciences,Political Science,University of Kentucky,Political Science,0.35,0.9,37.2%,0.32
20050250,Social and Behavioral Sciences,Political Science,University of Maryland College Park,Government and Politics,0.37,0.76,44.4%,0.65
20048149,Social and Behavioral Sciences,Political Science,University of Massachusetts Amherst,Political Science,0.15,0.85,18.8%,0.05
20050865,Social and Behavioral Sciences,Political Science,University of Miami,International Studies,0.11,0.18,44.4%,0.32
20035754,Social and Behavioral Sciences,Political Science,University of Michigan-Ann Arbor,Political Science,0.39,1.87,54.7%,5
20040228,Social and Behavioral Sciences,Political Science,University of Minnesota-Twin Cities,Political Science,0.31,1.2,27.4%,0.56
20062468,Social and Behavioral Sciences,Political Science,University of Mississippi,Political Science,0.4,0.7,18.2%,0
20025557,Social and Behavioral Sciences,Political Science,University of Missouri - Columbia,Political Science,0.62,0.6,0%,0.06
20025722,Social and Behavioral Sciences,Political Science,University of Missouri - Saint Louis,Political Science,0.17,0.5,18.8%,0.28
20017293,Social and Behavioral Sciences,Political Science,University of Nebraska - Lincoln,Political Science,0.25,0.63,29.7%,0
20015169,Social and Behavioral Sciences,Political Science,University of Nevada Reno,Political Science,0.06,0.25,28.6%,0.1
20015347,Social and Behavioral Sciences,Political Science,University of New Mexico Main Campus,Political Science,0.39,0.75,35.7%,0.36
20023119,Social and Behavioral Sciences,Political Science,University of New Orleans,Political Science,0.23,0.65,25%,0
20045524,Social and Behavioral Sciences,Political Science,University of North Carolina At Chapel Hill,Political Science,0.26,1.84,18.4%,1.47
20047412,Social and Behavioral Sciences,Political Science,University of North Texas,Political Science,0.28,1.13,10%,0.04
20036009,Social and Behavioral Sciences,Political Science,University of Notre Dame,Political Science,0.21,0.52,28.9%,0.67
20051806,Social and Behavioral Sciences,Political Science,University of Oklahoma Norman Campus,Political Science,0.19,0.37,26.7%,0.21
20043982,Social and Behavioral Sciences,Political Science,University of Oregon,Political Science,0.29,1.08,37.5%,0.37
20037079,Social and Behavioral Sciences,Political Science,University of Pennsylvania,Political Science,0.32,0.67,34.4%,1.55
20069393,Social and Behavioral Sciences,Political Science,University of Rochester,Political Science,0.46,1.26,20.2%,0.5
20049902,Social and Behavioral Sciences,Political Science,University of Pittsburgh Pittsburgh Campus,Political Science,0.44,0.96,34.5%,0.06
20067900,Social and Behavioral Sciences,Political Science,University of South Carolina Columbia,Political Science & International Studies,0.29,0.72,26%,0.11
20068381,Social and Behavioral Sciences,Political Science,University of Southern California,Politics & International Relations,0.3,1.07,37.9%,0.14
20045993,Social and Behavioral Sciences,Political Science,University of Tennessee,Political Science,0.21,0.36,15.7%,0.15
20061579,Social and Behavioral Sciences,Political Science,University of Texas At Austin,Government,0.3,0.61,22.1%,0.67
20047797,Social and Behavioral Sciences,Political Science,University of Utah,Political Science,0.1,0.44,19.4%,0.44
20023504,Social and Behavioral Sciences,Political Science,University of Virginia,Politics,0.23,0.47,25%,0.49
20059976,Social and Behavioral Sciences,Political Science,University of Washington,Political Science,0.4,1.1,49.9%,0.5
20031017,Social and Behavioral Sciences,Political Science,University of Wisconsin-Madison,Political Science,0.43,0.76,24%,1.17
20026721,Social and Behavioral Sciences,Political Science,University of Wisconsin-Milwaukee,Political Science,0.46,0.56,13.3%,0
20052119,Social and Behavioral Sciences,Political Science,Vanderbilt University,Political Science,0.3,1.27,32.6%,0.67
20058579,Social and Behavioral Sciences,Political Science,Washington State University,Political Science,0.3,0.48,42.9%,0.5
20070023,Social and Behavioral Sciences,Political Science,Washington University In St. Louis,Political Science,0.56,1.27,37.7%,0.3
20021564,Social and Behavioral Sciences,Political Science,Wayne State University,Political Science,0.15,0.56,22.7%,0
20044156,Social and Behavioral Sciences,Political Science,Western Michigan University,Political Science,0.14,0.36,16.6%,0.28
20063742,Social and Behavioral Sciences,Political Science,Yale University,Political Science,0.43,1.31,24.1%,2.71
20014050,Social and Behavioral Sciences,Psychology,Adelphi University,Clinical Psychology,0.61,1.04,25%,0.08
20060101,Social and Behavioral Sciences,Psychology,American University,Psychology,0.63,0.93,25%,0.29
20035084,Social and Behavioral Sciences,Psychology,Arizona State University,Psychology,1.55,2.79,80.5%,0.19
20037820,Social and Behavioral Sciences,Psychology,Auburn University,Clinical Psychology,0.5,2.41,31.1%,0
20037927,Social and Behavioral Sciences,Psychology,Auburn University,Human Development & Family Studies,1.03,2.96,75%,0
20071491,Social and Behavioral Sciences,Psychology,Auburn University,Industrial & Organizational Psychology,0.52,0.54,37.7%,0
20071501,Social and Behavioral Sciences,Psychology,Auburn University,Experimental Psychology,0.65,1.1,45.1%,0
20043403,Social and Behavioral Sciences,Psychology,Baylor University,Psychology,0.5,3.34,44.1%,0
20036193,Social and Behavioral Sciences,Psychology,Boston College,Psychology,1.06,3.13,71.7%,0.1
20059345,Social and Behavioral Sciences,Psychology,Boston University,Psychology,1.5,3.11,56.2%,0.19
20034810,Social and Behavioral Sciences,Psychology,Bowling Green State University,Psychology,0.64,1.48,47.3%,0.07
20066765,Social and Behavioral Sciences,Psychology,Brigham Young University,Psychology,0.76,2,31.5%,0.08
20066642,Social and Behavioral Sciences,Psychology,Brigham Young University,Clinical Psychology,1.08,1.95,16.7%,0.05
20018205,Social and Behavioral Sciences,Psychology,Brown University,Cognitive and Linguistic Sciences: Cognitive Sciences,1.17,3.16,100%,3.58
20018470,Social and Behavioral Sciences,Psychology,Brown University,Psychology,0.63,2.7,100%,0.28
20025159,Social and Behavioral Sciences,Psychology,Brandeis University,Psychology,1.05,1.6,67.8%,0.04
20048987,Social and Behavioral Sciences,Psychology,Bryn Mawr College,Clinical Developmental Psychology,0.55,1.53,50%,0.27
20071255,Social and Behavioral Sciences,Psychology,Carnegie Mellon University,Tepper School of Business-Organizational Behavior & Theory,0.64,3.15,59.2%,0.19
20071310,Social and Behavioral Sciences,Psychology,Carnegie Mellon University,Psychology,1.58,5.24,81.7%,0.77
20019301,Social and Behavioral Sciences,Psychology,Case Western Reserve University,Psychology,1.51,2.79,61.5%,0
20052326,Social and Behavioral Sciences,Psychology,Catholic University of America,Psychology,0.53,1.43,45.5%,0.07
20057091,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Clinical Psychology,0.37,1.76,26.1%,0
20057059,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Biopsychology,1.01,1.5,74.6%,0.72
20057101,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,"Cognition, Brain, and Behavior",0.82,2.12,47.4%,0.15
20057114,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Cognitive Neuroscience,1.41,2.73,69%,0
20057156,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Developmental Psychology,0.44,2.42,22.9%,0.21
20057208,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Environmental Psychology,0.7,1.07,79.5%,2.2
20057240,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Industrial and Organizational Psychology,0.29,3.08,28.6%,0
20057253,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Learning Processes and Behavior Analysis,0.63,0.76,10.1%,0
20057305,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Neuropsychology,1.47,2.47,70.4%,0.03
20057347,Social and Behavioral Sciences,Psychology,City University of New York Grad. Center,Social Personality Psychology,0.74,1.7,64.5%,0.09
20018056,Social and Behavioral Sciences,Psychology,Claremont Graduate University,Psychology,0.54,1.69,58.7%,0.26
20066859,Social and Behavioral Sciences,Psychology,Clark University,Psychology,0.74,1.97,43.8%,0
20056429,Social and Behavioral Sciences,Psychology,Colorado State University,Psychology,0.36,1.31,40%,0.02
20017044,Social and Behavioral Sciences,Psychology,Clemson University,I/O Psychology,0.63,1.37,55.2%,0
20057855,Social and Behavioral Sciences,Psychology,Columbia University In The City of New York,Psychology,0.83,3.8,83.3%,3.84
20016100,Social and Behavioral Sciences,Psychology,Cornell University,Psychology,1.01,2.91,35.8%,1.28
20027047,Social and Behavioral Sciences,Psychology,Drexel University,Clinical Psychology,0.46,2.46,55.6%,0.2
20048327,Social and Behavioral Sciences,Psychology,Dartmouth College,Psychological Brain Sciences,1.32,3.61,78.4%,0.11
20027102,Social and Behavioral Sciences,Psychology,Drexel University,JD/PhD in Clinical Psychology,0.61,2.4,50%,0.07
20030102,Social and Behavioral Sciences,Psychology,Duke University,Psychology,1.9,3.43,71.9%,0.47
20062138,Social and Behavioral Sciences,Psychology,Emory University,Psychology,1.13,2.82,63.6%,0.54
20058786,Social and Behavioral Sciences,Psychology,Duquesne University,Psychology,0.06,1.27,0%,0
20044305,Social and Behavioral Sciences,Psychology,Florida Atlantic University,Psychology,0.67,2.01,49%,0.03
20022738,Social and Behavioral Sciences,Psychology,Florida Institute of Technology,Industrial/Organizational Psychology,0.23,0.58,0%,0
20034690,Social and Behavioral Sciences,Psychology,Florida International University,Psychology,1.06,2.06,34.7%,0
20027403,Social and Behavioral Sciences,Psychology,Florida State University,Psychology,2.36,2.55,77.9%,0.31
20029427,Social and Behavioral Sciences,Psychology,Fordham University,Applied Developmental Psychology,0.58,1.22,70.6%,0.22
20029443,Social and Behavioral Sciences,Psychology,Fordham University,Clinical Psychology,0.6,0.93,50.1%,0.05
20029498,Social and Behavioral Sciences,Psychology,Fordham University,Psychometrics,0.54,1.34,34.3%,0.85
20019505,Social and Behavioral Sciences,Psychology,George Washington University,Psychology,0.76,1.76,53.3%,0
20063030,Social and Behavioral Sciences,Psychology,Georgia Institute of Technology,Psychology,1.46,3.1,57.3%,0.41
20051563,Social and Behavioral Sciences,Psychology,Georgia State University,Psychology,1.25,1.82,61.7%,0.14
20066312,Social and Behavioral Sciences,Psychology,Harvard University,Psychology,2.57,4.53,77.5%,3.22
20026093,Social and Behavioral Sciences,Psychology,Howard University,Psychology,0.11,1.97,42.9%,0.05
20060486,Social and Behavioral Sciences,Psychology,Illinois Institute of Technology,Psychology,0.55,1.71,46.7%,0
20046235,Social and Behavioral Sciences,Psychology,Indiana University At Bloomington,Cognitive Science,1.1,2.5,58.1%,2.76
20046604,Social and Behavioral Sciences,Psychology,Indiana University At Bloomington,Psychology,1.78,2.77,75.3%,1.72
20046688,Social and Behavioral Sciences,Psychology,Indiana University At Bloomington,Speech & Hearing Sciences,0.58,1.17,51.8%,0.11
20048369,Social and Behavioral Sciences,Psychology,Indiana University Purdue University Indianapolis,Clinical Rehabilitation Psychology,0.21,2.21,65.4%,0.1
20048466,Social and Behavioral Sciences,Psychology,Indiana University Purdue University Indianapolis,Psychobiology of Addiction,0.34,2.51,70.8%,0.13
20016692,Social and Behavioral Sciences,Psychology,Iowa State University,Psychology,1.01,2.14,63.2%,0.41
20056979,Social and Behavioral Sciences,Psychology,Johns Hopkins University,Psychological and Brain Sciences,1.85,4.7,67%,0.39
20028716,Social and Behavioral Sciences,Psychology,Kansas State University,Psychology,0.6,0.86,30.8%,0.71
20040736,Social and Behavioral Sciences,Psychology,Kent State University Main Campus,Clinical Psychology,0.87,1.23,75%,0
20040778,Social and Behavioral Sciences,Psychology,Kent State University Main Campus,Experimental Psychology,0.88,1.37,52.4%,0.12
20039569,Social and Behavioral Sciences,Psychology,Lehigh University,Psychology,0.47,2.99,45.5%,0.85
